"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat"
"subjCode148",148,"Sort1","M07fear_c","[ 644. -372.]",644,-372,"p148",148,6.416666667,"F","6 to 7","kids","fear","fear"
"subjCode148",148,"Sort1","M07disg_o","[ 501. -372.]",501,-372,"p148",148,6.416666667,"F","6 to 7","kids","disg","disg"
"subjCode148",148,"Sort1","M07sad_o","[ 644. -223.]",644,-223,"p148",148,6.416666667,"F","6 to 7","kids","sad","sad"
"subjCode148",148,"Sort1","M07calm_c","[-643.  373.]",-643,373,"p148",148,6.416666667,"F","6 to 7","kids","calm","calm"
"subjCode148",148,"Sort1","M07ang_c","[ 501. -223.]",501,-223,"p148",148,6.416666667,"F","6 to 7","kids","ang","ang"
"subjCode148",148,"Sort1","M07sad_c","[ 358. -223.]",358,-223,"p148",148,6.416666667,"F","6 to 7","kids","sad","sad"
"subjCode148",148,"Sort1","M07surp_c","[-500.  373.]",-500,373,"p148",148,6.416666667,"F","6 to 7","kids","surp","surp"
"subjCode148",148,"Sort1","M07disg_c","[ 358. -372.]",358,-372,"p148",148,6.416666667,"F","6 to 7","kids","disg","disg"
"subjCode148",148,"Sort1","M07exc_o","[-643.  224.]",-643,224,"p148",148,6.416666667,"F","6 to 7","kids","exc","exc"
"subjCode148",148,"Sort1","M07hap_o","[-500.  224.]",-500,224,"p148",148,6.416666667,"F","6 to 7","kids","hap","hap"
"subjCode148",148,"Sort1","M07neut_c","[ 215. -372.]",215,-372,"p148",148,6.416666667,"F","6 to 7","kids","neut","neut"
"subjCode148",148,"Sort1","M07surp_o","[-357.  373.]",-357,373,"p148",148,6.416666667,"F","6 to 7","kids","surp","surp"
"subjCode148",148,"Sort1","M07exc_c","[-357.  224.]",-357,224,"p148",148,6.416666667,"F","6 to 7","kids","exc","exc"
"subjCode148",148,"Sort1","M07calm_o","[-214.  373.]",-214,373,"p148",148,6.416666667,"F","6 to 7","kids","calm","calm"
"subjCode148",148,"Sort1","M07ang_o","[ 215. -223.]",215,-223,"p148",148,6.416666667,"F","6 to 7","kids","ang","ang"
"subjCode148",148,"Sort1","M07hap_c","[-214.  224.]",-214,224,"p148",148,6.416666667,"F","6 to 7","kids","hap","hap"
"subjCode148",148,"Sort1","M07fear_o","[  72. -372.]",72,-372,"p148",148,6.416666667,"F","6 to 7","kids","fear","fear"
"subjCode148",148,"Sort1","M07neut_o","[  72. -223.]",72,-223,"p148",148,6.416666667,"F","6 to 7","kids","neut","neut"
"subjCode148",148,"Sort2","M02ang_c","[ 644. -372.]",644,-372,"p148",148,6.416666667,"F","6 to 7","kids","ang","ang"
"subjCode148",148,"Sort2","M12hap_o","[ 501. -372.]",501,-372,"p148",148,6.416666667,"F","6 to 7","kids","hap","hap"
"subjCode148",148,"Sort2","M17sad_o","[ 358. -372.]",358,-372,"p148",148,6.416666667,"F","6 to 7","kids","sad","sad"
"subjCode148",148,"Sort2","F15hap_c","[-643.  373.]",-643,373,"p148",148,6.416666667,"F","6 to 7","kids","hap","hap"
"subjCode148",148,"Sort2","F17calm_o","[-500.  373.]",-500,373,"p148",148,6.416666667,"F","6 to 7","kids","calm","calm"
"subjCode148",148,"Sort2","F22sad_c","[ 215. -372.]",215,-372,"p148",148,6.416666667,"F","6 to 7","kids","sad","sad"
"subjCode148",148,"Sort2","M08fear_o","[ 644. -223.]",644,-223,"p148",148,6.416666667,"F","6 to 7","kids","fear","fear"
"subjCode148",148,"Sort2","F07neut_c","[-357.  373.]",-357,373,"p148",148,6.416666667,"F","6 to 7","kids","neut","neut"
"subjCode148",148,"Sort2","M03calm_c","[-214.  373.]",-214,373,"p148",148,6.416666667,"F","6 to 7","kids","calm","calm"
"subjCode148",148,"Sort2","M04disg_c","[ 501. -223.]",501,-223,"p148",148,6.416666667,"F","6 to 7","kids","disg","disg"
"subjCode148",148,"Sort2","F14surp_c","[ 358. -223.]",358,-223,"p148",148,6.416666667,"F","6 to 7","kids","surp","surp"
"subjCode148",148,"Sort2","M15surp_o","[ 215. -223.]",215,-223,"p148",148,6.416666667,"F","6 to 7","kids","surp","surp"
"subjCode148",148,"Sort2","F10disg_o","[  72. -223.]",72,-223,"p148",148,6.416666667,"F","6 to 7","kids","disg","disg"
"subjCode148",148,"Sort2","M14neut_o","[  72. -372.]",72,-372,"p148",148,6.416666667,"F","6 to 7","kids","neut","neut"
"subjCode148",148,"Sort2","F04ang_o","[ -71. -372.]",-71,-372,"p148",148,6.416666667,"F","6 to 7","kids","ang","ang"
"subjCode148",148,"Sort2","M05exc_c","[-643.  224.]",-643,224,"p148",148,6.416666667,"F","6 to 7","kids","exc","exc"
"subjCode148",148,"Sort2","F13exc_o","[-500.  224.]",-500,224,"p148",148,6.416666667,"F","6 to 7","kids","exc","exc"
"subjCode148",148,"Sort2","F01fear_c","[ -71. -223.]",-71,-223,"p148",148,6.416666667,"F","6 to 7","kids","fear","fear"
"subjCode149",149,"Practice","squirrel","[ 358. -223.]",358,-223,"p149",149,6.416666667,"M","6 to 7","kids","squirrel","animal"
"subjCode149",149,"Practice","bird","[ 501. -223.]",501,-223,"p149",149,6.416666667,"M","6 to 7","kids","bird","animal"
"subjCode149",149,"Practice","car","[-500.  224.]",-500,224,"p149",149,6.416666667,"M","6 to 7","kids","car","vehicle"
"subjCode149",149,"Practice","table","[-214.  224.]",-214,224,"p149",149,6.416666667,"M","6 to 7","kids","table","furniture"
"subjCode149",149,"Practice","bus","[-643.  224.]",-643,224,"p149",149,6.416666667,"M","6 to 7","kids","bus","vehicle"
"subjCode149",149,"Sort1","M07surp_o","[ 215.  224.]",215,224,"p149",149,6.416666667,"M","6 to 7","kids","surp","surp"
"subjCode149",149,"Sort1","M07surp_c","[-643.  373.]",-643,373,"p149",149,6.416666667,"M","6 to 7","kids","surp","surp"
"subjCode149",149,"Sort1","M07sad_o","[-357. -223.]",-357,-223,"p149",149,6.416666667,"M","6 to 7","kids","sad","sad"
"subjCode149",149,"Sort1","M07exc_c","[ 358.  224.]",358,224,"p149",149,6.416666667,"M","6 to 7","kids","exc","exc"
"subjCode149",149,"Sort1","M07ang_c","[  72. -372.]",72,-372,"p149",149,6.416666667,"M","6 to 7","kids","ang","ang"
"subjCode149",149,"Sort1","M07fear_o","[-214. -223.]",-214,-223,"p149",149,6.416666667,"M","6 to 7","kids","fear","fear"
"subjCode149",149,"Sort1","M07hap_c","[ 501.  224.]",501,224,"p149",149,6.416666667,"M","6 to 7","kids","hap","hap"
"subjCode149",149,"Sort1","M07calm_o","[ 644.  224.]",644,224,"p149",149,6.416666667,"M","6 to 7","kids","calm","calm"
"subjCode149",149,"Sort1","M07fear_c","[-500.  373.]",-500,373,"p149",149,6.416666667,"M","6 to 7","kids","fear","fear"
"subjCode149",149,"Sort1","M07disg_o","[ 215. -372.]",215,-372,"p149",149,6.416666667,"M","6 to 7","kids","disg","disg"
"subjCode149",149,"Sort1","M07exc_o","[ -71. -223.]",-71,-223,"p149",149,6.416666667,"M","6 to 7","kids","exc","exc"
"subjCode149",149,"Sort1","M07calm_c","[  72.  224.]",72,224,"p149",149,6.416666667,"M","6 to 7","kids","calm","calm"
"subjCode149",149,"Sort1","M07neut_o","[ 358. -372.]",358,-372,"p149",149,6.416666667,"M","6 to 7","kids","neut","neut"
"subjCode149",149,"Sort1","M07sad_c","[-357.   75.]",-357,75,"p149",149,6.416666667,"M","6 to 7","kids","sad","sad"
"subjCode149",149,"Sort1","M07ang_o","[ 501. -372.]",501,-372,"p149",149,6.416666667,"M","6 to 7","kids","ang","ang"
"subjCode149",149,"Sort1","M07disg_c","[-214.   75.]",-214,75,"p149",149,6.416666667,"M","6 to 7","kids","disg","disg"
"subjCode149",149,"Sort1","M07hap_o","[ -71.  224.]",-71,224,"p149",149,6.416666667,"M","6 to 7","kids","hap","hap"
"subjCode149",149,"Sort1","M07neut_c","[  72. -223.]",72,-223,"p149",149,6.416666667,"M","6 to 7","kids","neut","neut"
"subjCode149",149,"Sort2","M15surp_o","[ 644.  373.]",644,373,"p149",149,6.416666667,"M","6 to 7","kids","surp","surp"
"subjCode149",149,"Sort2","M08fear_o","[ 644. -372.]",644,-372,"p149",149,6.416666667,"M","6 to 7","kids","fear","fear"
"subjCode149",149,"Sort2","M17sad_o","[-643. -372.]",-643,-372,"p149",149,6.416666667,"M","6 to 7","kids","sad","sad"
"subjCode149",149,"Sort2","F10disg_o","[-643.  373.]",-643,373,"p149",149,6.416666667,"M","6 to 7","kids","disg","disg"
"subjCode149",149,"Sort2","F17calm_o","[ 72. -74.]",72,-74,"p149",149,6.416666667,"M","6 to 7","kids","calm","calm"
"subjCode149",149,"Sort2","F13exc_o","[ 215.  -74.]",215,-74,"p149",149,6.416666667,"M","6 to 7","kids","exc","exc"
"subjCode149",149,"Sort2","M05exc_c","[ 358.  -74.]",358,-74,"p149",149,6.416666667,"M","6 to 7","kids","exc","exc"
"subjCode149",149,"Sort2","M14neut_o","[ 358. -372.]",358,-372,"p149",149,6.416666667,"M","6 to 7","kids","neut","neut"
"subjCode149",149,"Sort2","M02ang_c","[-500. -372.]",-500,-372,"p149",149,6.416666667,"M","6 to 7","kids","ang","ang"
"subjCode149",149,"Sort2","M12hap_o","[-71. -74.]",-71,-74,"p149",149,6.416666667,"M","6 to 7","kids","hap","hap"
"subjCode149",149,"Sort2","M03calm_c","[ 215. -372.]",215,-372,"p149",149,6.416666667,"M","6 to 7","kids","calm","calm"
"subjCode149",149,"Sort2","F15hap_c","[ 501.  -74.]",501,-74,"p149",149,6.416666667,"M","6 to 7","kids","hap","hap"
"subjCode149",149,"Sort2","F01fear_c","[ 501.  373.]",501,373,"p149",149,6.416666667,"M","6 to 7","kids","fear","fear"
"subjCode149",149,"Sort2","F22sad_c","[-357. -372.]",-357,-372,"p149",149,6.416666667,"M","6 to 7","kids","sad","sad"
"subjCode149",149,"Sort2","F04ang_o","[-500.  373.]",-500,373,"p149",149,6.416666667,"M","6 to 7","kids","ang","ang"
"subjCode149",149,"Sort2","F07neut_c","[ 501. -372.]",501,-372,"p149",149,6.416666667,"M","6 to 7","kids","neut","neut"
"subjCode149",149,"Sort2","M04disg_c","[-357.  373.]",-357,373,"p149",149,6.416666667,"M","6 to 7","kids","disg","disg"
"subjCode149",149,"Sort2","F14surp_c","[ 358.  373.]",358,373,"p149",149,6.416666667,"M","6 to 7","kids","surp","surp"
"subjCode150",150,"Practice","table","[ 72.  75.]",72,75,"p150",150,5.416666667,"M","5 to 6","kids","table","furniture"
"subjCode150",150,"Practice","bird","[-643.  373.]",-643,373,"p150",150,5.416666667,"M","5 to 6","kids","bird","animal"
"subjCode150",150,"Practice","bus","[ 644. -372.]",644,-372,"p150",150,5.416666667,"M","5 to 6","kids","bus","vehicle"
"subjCode150",150,"Practice","squirrel","[ 644.  373.]",644,373,"p150",150,5.416666667,"M","5 to 6","kids","squirrel","animal"
"subjCode150",150,"Practice","car","[ 501. -372.]",501,-372,"p150",150,5.416666667,"M","5 to 6","kids","car","vehicle"
"subjCode150",150,"Sort1","M07exc_c","[ 215.   75.]",215,75,"p150",150,5.416666667,"M","5 to 6","kids","exc","exc"
"subjCode150",150,"Sort1","M07sad_c","[-643. -372.]",-643,-372,"p150",150,5.416666667,"M","5 to 6","kids","sad","sad"
"subjCode150",150,"Sort1","M07surp_c","[ 72.  75.]",72,75,"p150",150,5.416666667,"M","5 to 6","kids","surp","surp"
"subjCode150",150,"Sort1","M07fear_o","[-500. -372.]",-500,-372,"p150",150,5.416666667,"M","5 to 6","kids","fear","fear"
"subjCode150",150,"Sort1","M07ang_o","[-357.  373.]",-357,373,"p150",150,5.416666667,"M","5 to 6","kids","ang","ang"
"subjCode150",150,"Sort1","M07fear_c","[-214.  373.]",-214,373,"p150",150,5.416666667,"M","5 to 6","kids","fear","fear"
"subjCode150",150,"Sort1","M07calm_o","[ 358.   75.]",358,75,"p150",150,5.416666667,"M","5 to 6","kids","calm","calm"
"subjCode150",150,"Sort1","M07neut_o","[ -71.  373.]",-71,373,"p150",150,5.416666667,"M","5 to 6","kids","neut","neut"
"subjCode150",150,"Sort1","M07sad_o","[-357. -372.]",-357,-372,"p150",150,5.416666667,"M","5 to 6","kids","sad","sad"
"subjCode150",150,"Sort1","M07calm_c","[ 501.   75.]",501,75,"p150",150,5.416666667,"M","5 to 6","kids","calm","calm"
"subjCode150",150,"Sort1","M07disg_o","[-214. -372.]",-214,-372,"p150",150,5.416666667,"M","5 to 6","kids","disg","disg"
"subjCode150",150,"Sort1","M07neut_c","[  72.  373.]",72,373,"p150",150,5.416666667,"M","5 to 6","kids","neut","neut"
"subjCode150",150,"Sort1","M07disg_c","[ 215.  373.]",215,373,"p150",150,5.416666667,"M","5 to 6","kids","disg","disg"
"subjCode150",150,"Sort1","M07ang_c","[ -71. -372.]",-71,-372,"p150",150,5.416666667,"M","5 to 6","kids","ang","ang"
"subjCode150",150,"Sort1","M07hap_o","[-71.  75.]",-71,75,"p150",150,5.416666667,"M","5 to 6","kids","hap","hap"
"subjCode150",150,"Sort1","M07surp_o","[-214.   75.]",-214,75,"p150",150,5.416666667,"M","5 to 6","kids","surp","surp"
"subjCode150",150,"Sort1","M07hap_c","[-357.   75.]",-357,75,"p150",150,5.416666667,"M","5 to 6","kids","hap","hap"
"subjCode150",150,"Sort1","M07exc_o","[ 644.   75.]",644,75,"p150",150,5.416666667,"M","5 to 6","kids","exc","exc"
"subjCode150",150,"Sort2","F10disg_o","[-71.  75.]",-71,75,"p150",150,5.416666667,"M","5 to 6","kids","disg","disg"
"subjCode150",150,"Sort2","F22sad_c","[ 72.  75.]",72,75,"p150",150,5.416666667,"M","5 to 6","kids","sad","sad"
"subjCode150",150,"Sort2","M08fear_o","[ 215.   75.]",215,75,"p150",150,5.416666667,"M","5 to 6","kids","fear","fear"
"subjCode150",150,"Sort2","F13exc_o","[-214. -223.]",-214,-223,"p150",150,5.416666667,"M","5 to 6","kids","exc","exc"
"subjCode150",150,"Sort2","F04ang_o","[ 358.   75.]",358,75,"p150",150,5.416666667,"M","5 to 6","kids","ang","ang"
"subjCode150",150,"Sort2","M02ang_c","[ 501.   75.]",501,75,"p150",150,5.416666667,"M","5 to 6","kids","ang","ang"
"subjCode150",150,"Sort2","M14neut_o","[ 644.   75.]",644,75,"p150",150,5.416666667,"M","5 to 6","kids","neut","neut"
"subjCode150",150,"Sort2","F01fear_c","[ -71. -223.]",-71,-223,"p150",150,5.416666667,"M","5 to 6","kids","fear","fear"
"subjCode150",150,"Sort2","M17sad_o","[-214.   75.]",-214,75,"p150",150,5.416666667,"M","5 to 6","kids","sad","sad"
"subjCode150",150,"Sort2","F15hap_c","[  72. -223.]",72,-223,"p150",150,5.416666667,"M","5 to 6","kids","hap","hap"
"subjCode150",150,"Sort2","M12hap_o","[ 215. -223.]",215,-223,"p150",150,5.416666667,"M","5 to 6","kids","hap","hap"
"subjCode150",150,"Sort2","F14surp_c","[-357.   75.]",-357,75,"p150",150,5.416666667,"M","5 to 6","kids","surp","surp"
"subjCode150",150,"Sort2","F07neut_c","[-500.   75.]",-500,75,"p150",150,5.416666667,"M","5 to 6","kids","neut","neut"
"subjCode150",150,"Sort2","F17calm_o","[ 358. -223.]",358,-223,"p150",150,5.416666667,"M","5 to 6","kids","calm","calm"
"subjCode150",150,"Sort2","M04disg_c","[-643.   75.]",-643,75,"p150",150,5.416666667,"M","5 to 6","kids","disg","disg"
"subjCode150",150,"Sort2","M15surp_o","[ 501. -223.]",501,-223,"p150",150,5.416666667,"M","5 to 6","kids","surp","surp"
"subjCode150",150,"Sort2","M05exc_c","[ 644. -223.]",644,-223,"p150",150,5.416666667,"M","5 to 6","kids","exc","exc"
"subjCode150",150,"Sort2","M03calm_c","[-357. -223.]",-357,-223,"p150",150,5.416666667,"M","5 to 6","kids","calm","calm"
"subjCode151",151,"Practice","bus","[-214.  -74.]",-214,-74,"p151",151,4.75,"F","4 to 5","kids","bus","vehicle"
"subjCode151",151,"Practice","table","[ -71. -223.]",-71,-223,"p151",151,4.75,"F","4 to 5","kids","table","furniture"
"subjCode151",151,"Practice","bird","[ 72. -74.]",72,-74,"p151",151,4.75,"F","4 to 5","kids","bird","animal"
"subjCode151",151,"Practice","car","[-357. -372.]",-357,-372,"p151",151,4.75,"F","4 to 5","kids","car","vehicle"
"subjCode151",151,"Practice","squirrel","[  72. -372.]",72,-372,"p151",151,4.75,"F","4 to 5","kids","squirrel","animal"
"subjCode151",151,"Sort1","M07fear_o","[-214. -223.]",-214,-223,"p151",151,4.75,"F","4 to 5","kids","fear","fear"
"subjCode151",151,"Sort1","M07ang_o","[  72. -223.]",72,-223,"p151",151,4.75,"F","4 to 5","kids","ang","ang"
"subjCode151",151,"Sort1","M07neut_c","[ 358.  -74.]",358,-74,"p151",151,4.75,"F","4 to 5","kids","neut","neut"
"subjCode151",151,"Sort1","M07sad_o","[ 215.  224.]",215,224,"p151",151,4.75,"F","4 to 5","kids","sad","sad"
"subjCode151",151,"Sort1","M07neut_o","[-357.  -74.]",-357,-74,"p151",151,4.75,"F","4 to 5","kids","neut","neut"
"subjCode151",151,"Sort1","M07calm_c","[-214.   75.]",-214,75,"p151",151,4.75,"F","4 to 5","kids","calm","calm"
"subjCode151",151,"Sort1","M07disg_o","[-643. -372.]",-643,-372,"p151",151,4.75,"F","4 to 5","kids","disg","disg"
"subjCode151",151,"Sort1","M07surp_o","[ -71. -372.]",-71,-372,"p151",151,4.75,"F","4 to 5","kids","surp","surp"
"subjCode151",151,"Sort1","M07surp_c","[-357. -372.]",-357,-372,"p151",151,4.75,"F","4 to 5","kids","surp","surp"
"subjCode151",151,"Sort1","M07hap_o","[ 215. -372.]",215,-372,"p151",151,4.75,"F","4 to 5","kids","hap","hap"
"subjCode151",151,"Sort1","M07ang_c","[ 501. -223.]",501,-223,"p151",151,4.75,"F","4 to 5","kids","ang","ang"
"subjCode151",151,"Sort1","M07sad_c","[-500. -223.]",-500,-223,"p151",151,4.75,"F","4 to 5","kids","sad","sad"
"subjCode151",151,"Sort1","M07fear_c","[-500.   75.]",-500,75,"p151",151,4.75,"F","4 to 5","kids","fear","fear"
"subjCode151",151,"Sort1","M07disg_c","[-214.  224.]",-214,224,"p151",151,4.75,"F","4 to 5","kids","disg","disg"
"subjCode151",151,"Sort1","M07calm_o","[ 501.  224.]",501,224,"p151",151,4.75,"F","4 to 5","kids","calm","calm"
"subjCode151",151,"Sort1","M07hap_c","[-643.   75.]",-643,75,"p151",151,4.75,"F","4 to 5","kids","hap","hap"
"subjCode151",151,"Sort1","M07exc_o","[-643.  -74.]",-643,-74,"p151",151,4.75,"F","4 to 5","kids","exc","exc"
"subjCode151",151,"Sort1","M07exc_c","[-643. -223.]",-643,-223,"p151",151,4.75,"F","4 to 5","kids","exc","exc"
"subjCode151",151,"Sort2","F13exc_o","[-357. -223.]",-357,-223,"p151",151,4.75,"F","4 to 5","kids","exc","exc"
"subjCode151",151,"Sort2","F04ang_o","[  72. -372.]",72,-372,"p151",151,4.75,"F","4 to 5","kids","ang","ang"
"subjCode151",151,"Sort2","F14surp_c","[ -71. -223.]",-71,-223,"p151",151,4.75,"F","4 to 5","kids","surp","surp"
"subjCode151",151,"Sort2","M17sad_o","[ -71. -372.]",-71,-372,"p151",151,4.75,"F","4 to 5","kids","sad","sad"
"subjCode151",151,"Sort2","F01fear_c","[-357.   75.]",-357,75,"p151",151,4.75,"F","4 to 5","kids","fear","fear"
"subjCode151",151,"Sort2","F15hap_c","[-357.  -74.]",-357,-74,"p151",151,4.75,"F","4 to 5","kids","hap","hap"
"subjCode151",151,"Sort2","M12hap_o","[-214. -223.]",-214,-223,"p151",151,4.75,"F","4 to 5","kids","hap","hap"
"subjCode151",151,"Sort2","M15surp_o","[-214. -372.]",-214,-372,"p151",151,4.75,"F","4 to 5","kids","surp","surp"
"subjCode151",151,"Sort2","M08fear_o","[  72. -223.]",72,-223,"p151",151,4.75,"F","4 to 5","kids","fear","fear"
"subjCode151",151,"Sort2","M04disg_c","[ 215. -372.]",215,-372,"p151",151,4.75,"F","4 to 5","kids","disg","disg"
"subjCode151",151,"Sort2","F17calm_o","[-357. -372.]",-357,-372,"p151",151,4.75,"F","4 to 5","kids","calm","calm"
"subjCode151",151,"Sort2","F22sad_c","[-500. -372.]",-500,-372,"p151",151,4.75,"F","4 to 5","kids","sad","sad"
"subjCode151",151,"Sort2","M02ang_c","[-643. -372.]",-643,-372,"p151",151,4.75,"F","4 to 5","kids","ang","ang"
"subjCode151",151,"Sort2","F07neut_c","[ 215. -223.]",215,-223,"p151",151,4.75,"F","4 to 5","kids","neut","neut"
"subjCode151",151,"Sort2","M14neut_o","[ 358. -223.]",358,-223,"p151",151,4.75,"F","4 to 5","kids","neut","neut"
"subjCode151",151,"Sort2","M05exc_c","[ 501. -223.]",501,-223,"p151",151,4.75,"F","4 to 5","kids","exc","exc"
"subjCode151",151,"Sort2","M03calm_c","[ 358. -372.]",358,-372,"p151",151,4.75,"F","4 to 5","kids","calm","calm"
"subjCode151",151,"Sort2","F10disg_o","[ 501. -372.]",501,-372,"p151",151,4.75,"F","4 to 5","kids","disg","disg"
"subjCode152",152,"Practice","bird","[-214. -223.]",-214,-223,"p152",152,4.833333333,"M","4 to 5","kids","bird","animal"
"subjCode152",152,"Practice","squirrel","[ 644.  224.]",644,224,"p152",152,4.833333333,"M","4 to 5","kids","squirrel","animal"
"subjCode152",152,"Practice","bus","[-357.  373.]",-357,373,"p152",152,4.833333333,"M","4 to 5","kids","bus","vehicle"
"subjCode152",152,"Practice","table","[  72.  224.]",72,224,"p152",152,4.833333333,"M","4 to 5","kids","table","furniture"
"subjCode152",152,"Practice","car","[-643.  -74.]",-643,-74,"p152",152,4.833333333,"M","4 to 5","kids","car","vehicle"
"subjCode152",152,"Sort1","M07surp_o","[ -71. -223.]",-71,-223,"p152",152,4.833333333,"M","4 to 5","kids","surp","surp"
"subjCode152",152,"Sort1","M07surp_c","[  72.  224.]",72,224,"p152",152,4.833333333,"M","4 to 5","kids","surp","surp"
"subjCode152",152,"Sort1","M07calm_o","[  72. -372.]",72,-372,"p152",152,4.833333333,"M","4 to 5","kids","calm","calm"
"subjCode152",152,"Sort1","M07hap_c","[ 215. -372.]",215,-372,"p152",152,4.833333333,"M","4 to 5","kids","hap","hap"
"subjCode152",152,"Sort1","M07neut_o","[ 501.  373.]",501,373,"p152",152,4.833333333,"M","4 to 5","kids","neut","neut"
"subjCode152",152,"Sort1","M07neut_c","[ 215.   75.]",215,75,"p152",152,4.833333333,"M","4 to 5","kids","neut","neut"
"subjCode152",152,"Sort1","M07exc_c","[-643.   75.]",-643,75,"p152",152,4.833333333,"M","4 to 5","kids","exc","exc"
"subjCode152",152,"Sort1","M07hap_o","[-71. -74.]",-71,-74,"p152",152,4.833333333,"M","4 to 5","kids","hap","hap"
"subjCode152",152,"Sort1","M07sad_o","[-214.  373.]",-214,373,"p152",152,4.833333333,"M","4 to 5","kids","sad","sad"
"subjCode152",152,"Sort1","M07ang_o","[-357. -223.]",-357,-223,"p152",152,4.833333333,"M","4 to 5","kids","ang","ang"
"subjCode152",152,"Sort1","M07calm_c","[ -71.  224.]",-71,224,"p152",152,4.833333333,"M","4 to 5","kids","calm","calm"
"subjCode152",152,"Sort1","M07fear_o","[-357.  373.]",-357,373,"p152",152,4.833333333,"M","4 to 5","kids","fear","fear"
