"sample_index","age_bin","age_group","sort","sort_name","N","average_dist","ci_dist"
547,"3 to 4","kids","Sort1","Same Individual",21,0.0155048044331953,0.030513971635866
547,"3 to 4","kids","Sort2","Different Individuals",21,-0.00957116843960022,0.0331389161422488
547,"4 to 5","kids","Sort1","Same Individual",34,0.0143387072159464,0.0431285916486367
547,"4 to 5","kids","Sort2","Different Individuals",33,0.0126935121957205,0.0351817658648219
547,"5 to 6","kids","Sort1","Same Individual",28,0.0771136696818654,0.0513093052485672
547,"5 to 6","kids","Sort2","Different Individuals",28,0.0584332835503584,0.0387915103683312
547,"6 to 7","kids","Sort1","Same Individual",23,0.10211564904322,0.0400373588461473
547,"6 to 7","kids","Sort2","Different Individuals",23,0.128331060470079,0.0466483783142474
547,"adults","adults","Sort1","Same Individual",40,0.175839489285852,0.0253054414329111
547,"adults","adults","Sort2","Different Individuals",40,0.210030408651131,0.0339716958639685
548,"3 to 4","kids","Sort1","Same Individual",21,0.0490628026482813,0.0533706973127328
548,"3 to 4","kids","Sort2","Different Individuals",21,0.0010075235987834,0.0444707681132793
548,"4 to 5","kids","Sort1","Same Individual",34,-0.000923396498929512,0.0391556254928555
548,"4 to 5","kids","Sort2","Different Individuals",33,0.00968201484027277,0.0303135472333745
548,"5 to 6","kids","Sort1","Same Individual",28,0.0558214858265427,0.0418635418430037
548,"5 to 6","kids","Sort2","Different Individuals",28,0.0844106836884652,0.0430112740259375
548,"6 to 7","kids","Sort1","Same Individual",23,0.106842707558226,0.0430962128717877
548,"6 to 7","kids","Sort2","Different Individuals",23,0.138571650396559,0.0424794896564571
548,"adults","adults","Sort1","Same Individual",40,0.163169687766041,0.0298273303779743
548,"adults","adults","Sort2","Different Individuals",40,0.188928719002986,0.034462608544492
549,"3 to 4","kids","Sort1","Same Individual",21,0.0153704883288593,0.0534441756689997
549,"3 to 4","kids","Sort2","Different Individuals",21,0.0100484516276791,0.0403023414193561
549,"4 to 5","kids","Sort1","Same Individual",34,-0.00145344633219614,0.0437556830843668
549,"4 to 5","kids","Sort2","Different Individuals",33,0.012338071897858,0.035286035102607
549,"5 to 6","kids","Sort1","Same Individual",28,0.0568698209087895,0.0497676964872241
549,"5 to 6","kids","Sort2","Different Individuals",28,0.0903037398374782,0.0434773325692559
549,"6 to 7","kids","Sort1","Same Individual",23,0.0913831482069727,0.0519438060716989
549,"6 to 7","kids","Sort2","Different Individuals",23,0.158875453935709,0.0408554656861557
549,"adults","adults","Sort1","Same Individual",40,0.201121799840085,0.0264463904058347
549,"adults","adults","Sort2","Different Individuals",40,0.221602169406854,0.0360682963695864
550,"3 to 4","kids","Sort1","Same Individual",21,0.0115495570981979,0.0368014999208323
550,"3 to 4","kids","Sort2","Different Individuals",21,-0.00945361124544263,0.0388419868928014
550,"4 to 5","kids","Sort1","Same Individual",34,0.00651225748867507,0.0421643685350724
550,"4 to 5","kids","Sort2","Different Individuals",33,0.00131168723763103,0.0429460088406438
550,"5 to 6","kids","Sort1","Same Individual",28,0.0581568617674087,0.0552923505033476
550,"5 to 6","kids","Sort2","Different Individuals",28,0.0490332093350808,0.0436127074882472
550,"6 to 7","kids","Sort1","Same Individual",23,0.0958000016157964,0.057468467193865
550,"6 to 7","kids","Sort2","Different Individuals",23,0.122481602736347,0.0407007359724146
550,"adults","adults","Sort1","Same Individual",40,0.148661696703961,0.0269447865730029
550,"adults","adults","Sort2","Different Individuals",40,0.207349905009611,0.0341377376676278
551,"3 to 4","kids","Sort1","Same Individual",21,0.0331358925634589,0.0460060230749504
551,"3 to 4","kids","Sort2","Different Individuals",21,0.00906302357708637,0.0407180641532033
551,"4 to 5","kids","Sort1","Same Individual",34,-0.0207974339891813,0.0426369137942231
551,"4 to 5","kids","Sort2","Different Individuals",33,0.0148803277015382,0.0365115333729093
551,"5 to 6","kids","Sort1","Same Individual",28,0.0681617429610844,0.0408883214069969
551,"5 to 6","kids","Sort2","Different Individuals",28,0.0830328888445302,0.0402897427231097
551,"6 to 7","kids","Sort1","Same Individual",23,0.0831548935517293,0.0453750994716319
551,"6 to 7","kids","Sort2","Different Individuals",23,0.128452318078598,0.0491570209147694
551,"adults","adults","Sort1","Same Individual",40,0.158439265625296,0.0278499546900209
551,"adults","adults","Sort2","Different Individuals",40,0.203310644808271,0.0391865515622278
552,"3 to 4","kids","Sort1","Same Individual",21,-0.00306237503647651,0.0547576790966685
552,"3 to 4","kids","Sort2","Different Individuals",21,-0.00622087478087636,0.0420556257764219
552,"4 to 5","kids","Sort1","Same Individual",34,-0.0129555336496353,0.0377884730845754
552,"4 to 5","kids","Sort2","Different Individuals",33,-0.000235748865517786,0.0347762804200613
552,"5 to 6","kids","Sort1","Same Individual",28,0.0517442943934872,0.0404763320493755
552,"5 to 6","kids","Sort2","Different Individuals",28,0.0467139708523438,0.0439490302027811
552,"6 to 7","kids","Sort1","Same Individual",23,0.103054993023555,0.0504418334302723
552,"6 to 7","kids","Sort2","Different Individuals",23,0.117748017642319,0.0390927355597594
552,"adults","adults","Sort1","Same Individual",40,0.169837007753187,0.0353740046421765
552,"adults","adults","Sort2","Different Individuals",40,0.203181886558526,0.0334544764484101
553,"3 to 4","kids","Sort1","Same Individual",21,-0.00207606292537686,0.0427096104339586
553,"3 to 4","kids","Sort2","Different Individuals",21,-0.0221125176074947,0.0381481848478545
553,"4 to 5","kids","Sort1","Same Individual",34,0.0018788537068941,0.043852356250261
553,"4 to 5","kids","Sort2","Different Individuals",33,0.0233665006311387,0.039225916083745
553,"5 to 6","kids","Sort1","Same Individual",28,0.0685952858717473,0.0486363519920949
553,"5 to 6","kids","Sort2","Different Individuals",28,0.0742202007355436,0.0357473823769107
553,"6 to 7","kids","Sort1","Same Individual",23,0.115847452967699,0.0524467759423381
553,"6 to 7","kids","Sort2","Different Individuals",23,0.146018587711703,0.0469690892410181
553,"adults","adults","Sort1","Same Individual",40,0.182120392522488,0.0304172838480565
553,"adults","adults","Sort2","Different Individuals",40,0.187963415478102,0.0346011505690246
554,"3 to 4","kids","Sort1","Same Individual",21,0.0208691735801248,0.0484440542343944
554,"3 to 4","kids","Sort2","Different Individuals",21,-7.57354206470305e-05,0.0390228551002947
554,"4 to 5","kids","Sort1","Same Individual",34,0.00482754776108611,0.0415125091753634
554,"4 to 5","kids","Sort2","Different Individuals",33,0.0259436364905942,0.0349862384362367
554,"5 to 6","kids","Sort1","Same Individual",28,0.073417575875533,0.0386010937737825
554,"5 to 6","kids","Sort2","Different Individuals",28,0.0498572905018042,0.0398724715561757
554,"6 to 7","kids","Sort1","Same Individual",23,0.0546151734411554,0.0449078632142332
554,"6 to 7","kids","Sort2","Different Individuals",23,0.141849567258095,0.041133322567537
554,"adults","adults","Sort1","Same Individual",40,0.188837947510649,0.0318318526309755
554,"adults","adults","Sort2","Different Individuals",40,0.222857704644992,0.0366925800535387
555,"3 to 4","kids","Sort1","Same Individual",21,0.0231003977785638,0.0422655686239854
555,"3 to 4","kids","Sort2","Different Individuals",21,0.00649047935473731,0.0372809539363452
555,"4 to 5","kids","Sort1","Same Individual",34,0.0194369291936198,0.0456452750723682
555,"4 to 5","kids","Sort2","Different Individuals",33,0.0205427294168882,0.0376745995941098
555,"5 to 6","kids","Sort1","Same Individual",28,0.0616560611415864,0.0499763713459459
555,"5 to 6","kids","Sort2","Different Individuals",28,0.065681439526312,0.0418704174675361
555,"6 to 7","kids","Sort1","Same Individual",23,0.0709832770984013,0.0573069556496295
555,"6 to 7","kids","Sort2","Different Individuals",23,0.14163771697533,0.0603399958025203
555,"adults","adults","Sort1","Same Individual",40,0.188419163037261,0.0299714926251762
555,"adults","adults","Sort2","Different Individuals",40,0.218951178555949,0.0298324309564645
556,"3 to 4","kids","Sort1","Same Individual",21,0.00844060856685763,0.0453483308758729
556,"3 to 4","kids","Sort2","Different Individuals",21,0.00986276041922313,0.0415659783133774
556,"4 to 5","kids","Sort1","Same Individual",34,0.0144644222611856,0.0358992156872122
556,"4 to 5","kids","Sort2","Different Individuals",33,0.00871850936689939,0.0346506019292499
556,"5 to 6","kids","Sort1","Same Individual",28,0.0765656977956273,0.045179802839033
556,"5 to 6","kids","Sort2","Different Individuals",28,0.0507391675453627,0.0474546951284384
556,"6 to 7","kids","Sort1","Same Individual",23,0.110586269126803,0.0514354027231694
556,"6 to 7","kids","Sort2","Different Individuals",23,0.138602297967924,0.0377225874988195
556,"adults","adults","Sort1","Same Individual",40,0.177052527018709,0.0321840285480906
556,"adults","adults","Sort2","Different Individuals",40,0.214197876865828,0.0306720459201683
557,"3 to 4","kids","Sort1","Same Individual",21,0.0198271747517651,0.0490463599248068
557,"3 to 4","kids","Sort2","Different Individuals",21,-0.00221450704044033,0.0435886632636744
557,"4 to 5","kids","Sort1","Same Individual",34,-0.00621449076314809,0.0455851648243718
557,"4 to 5","kids","Sort2","Different Individuals",33,0.0139714136002982,0.037966559138544
557,"5 to 6","kids","Sort1","Same Individual",28,0.060338822379564,0.0424072446647849
557,"5 to 6","kids","Sort2","Different Individuals",28,0.0535742223486792,0.0455184627321471
557,"6 to 7","kids","Sort1","Same Individual",23,0.0989947409134744,0.041109357120447
557,"6 to 7","kids","Sort2","Different Individuals",23,0.106478469501108,0.0413723679335672
557,"adults","adults","Sort1","Same Individual",40,0.190582046780764,0.0332295446335277
557,"adults","adults","Sort2","Different Individuals",40,0.199498897579735,0.0316362580859379
558,"3 to 4","kids","Sort1","Same Individual",21,0.0478192830176734,0.0376814694549694
558,"3 to 4","kids","Sort2","Different Individuals",21,-0.0071861179384286,0.0353377463206687
558,"4 to 5","kids","Sort1","Same Individual",34,0.0105964299493857,0.0440858719937993
558,"4 to 5","kids","Sort2","Different Individuals",33,0.00447776632667052,0.0330672526520599
558,"5 to 6","kids","Sort1","Same Individual",28,0.0768017437669539,0.0390215022009017
558,"5 to 6","kids","Sort2","Different Individuals",28,0.0370742179024473,0.0476572787116551
558,"6 to 7","kids","Sort1","Same Individual",23,0.0838897387974142,0.0514720662494145
558,"6 to 7","kids","Sort2","Different Individuals",23,0.127277091100645,0.0512214733033915
558,"adults","adults","Sort1","Same Individual",40,0.176012553444966,0.0361241196989128
558,"adults","adults","Sort2","Different Individuals",40,0.212564365775776,0.0277318914891079
559,"3 to 4","kids","Sort1","Same Individual",21,0.0178339332062858,0.0463276650883601
559,"3 to 4","kids","Sort2","Different Individuals",21,0.0178316266420171,0.0414365928056068
559,"4 to 5","kids","Sort1","Same Individual",34,0.0168338152838809,0.0422381147026175
559,"4 to 5","kids","Sort2","Different Individuals",33,0.0315066066390787,0.0352258692029758
559,"5 to 6","kids","Sort1","Same Individual",28,0.0593154656294692,0.0473725227735087
559,"5 to 6","kids","Sort2","Different Individuals",28,0.0831550688373825,0.0363850667741078
559,"6 to 7","kids","Sort1","Same Individual",23,0.085289537103263,0.0463753210000066
559,"6 to 7","kids","Sort2","Different Individuals",23,0.129525483278453,0.0477781180026972
559,"adults","adults","Sort1","Same Individual",40,0.181128101229594,0.0290391786185913
559,"adults","adults","Sort2","Different Individuals",40,0.228830648986473,0.0344377936451318
560,"3 to 4","kids","Sort1","Same Individual",21,0.0172454789577707,0.0435418381914903
560,"3 to 4","kids","Sort2","Different Individuals",21,0.0209977731438679,0.0356725737625715
560,"4 to 5","kids","Sort1","Same Individual",34,0.00128364128458782,0.0356306918207534
560,"4 to 5","kids","Sort2","Different Individuals",33,-0.00288521455351066,0.0367158421317005
560,"5 to 6","kids","Sort1","Same Individual",28,0.0694889773903415,0.0487949137216434
560,"5 to 6","kids","Sort2","Different Individuals",28,0.0369674678641536,0.0415959721101063
560,"6 to 7","kids","Sort1","Same Individual",23,0.0947208547540784,0.0433763435333078
560,"6 to 7","kids","Sort2","Different Individuals",23,0.108229856008073,0.0387527209233814
560,"adults","adults","Sort1","Same Individual",40,0.18444699733898,0.0314249349367652
560,"adults","adults","Sort2","Different Individuals",40,0.206761146978945,0.0322420265527945
561,"3 to 4","kids","Sort1","Same Individual",21,0.0231495329086163,0.0397724275483583
561,"3 to 4","kids","Sort2","Different Individuals",21,-0.0129735532299986,0.0394777166571233
561,"4 to 5","kids","Sort1","Same Individual",34,0.0266621621726188,0.041612198735582
561,"4 to 5","kids","Sort2","Different Individuals",33,-0.00928201193700543,0.0346171601022847
561,"5 to 6","kids","Sort1","Same Individual",28,0.0744100137190264,0.0481366419037299
561,"5 to 6","kids","Sort2","Different Individuals",28,0.0520352953246907,0.0384847250948455
561,"6 to 7","kids","Sort1","Same Individual",23,0.0825297561570885,0.0524105808976876
561,"6 to 7","kids","Sort2","Different Individuals",23,0.131020753768546,0.0458143296279601
561,"adults","adults","Sort1","Same Individual",40,0.189336088854686,0.0212121057972692
561,"adults","adults","Sort2","Different Individuals",40,0.2197252126692,0.0372552078890163
562,"3 to 4","kids","Sort1","Same Individual",21,0.0420747722720113,0.0500385330787527
562,"3 to 4","kids","Sort2","Different Individuals",21,0.00333960097536512,0.0385201909308328
562,"4 to 5","kids","Sort1","Same Individual",34,-0.00127447078356046,0.0393398007674625
562,"4 to 5","kids","Sort2","Different Individuals",33,0.00109716093017,0.0390719850548984
562,"5 to 6","kids","Sort1","Same Individual",28,0.096769376550919,0.0416590732440452
562,"5 to 6","kids","Sort2","Different Individuals",28,0.0391584992933414,0.0448661388595989
562,"6 to 7","kids","Sort1","Same Individual",23,0.112728986845129,0.0429514564302592
562,"6 to 7","kids","Sort2","Different Individuals",23,0.108707673655606,0.0454705494307103
562,"adults","adults","Sort1","Same Individual",40,0.174224238670656,0.0291959971777277
562,"adults","adults","Sort2","Different Individuals",40,0.221278678084266,0.0361240383227974
563,"3 to 4","kids","Sort1","Same Individual",21,-0.00212135807171612,0.0384760046781831
563,"3 to 4","kids","Sort2","Different Individuals",21,-0.0319616107739075,0.0386296143239307
563,"4 to 5","kids","Sort1","Same Individual",34,0.00636868249245381,0.0431617038625021
563,"4 to 5","kids","Sort2","Different Individuals",33,0.0129454501483967,0.0342740319553027
563,"5 to 6","kids","Sort1","Same Individual",28,0.0752930543678773,0.0379446377479139
563,"5 to 6","kids","Sort2","Different Individuals",28,0.060581824972827,0.037111234392526
563,"6 to 7","kids","Sort1","Same Individual",23,0.069996557687294,0.0400574626521454
563,"6 to 7","kids","Sort2","Different Individuals",23,0.140303888664829,0.0616790326396047
563,"adults","adults","Sort1","Same Individual",40,0.190680633576656,0.0272434723547525
563,"adults","adults","Sort2","Different Individuals",40,0.214310279778624,0.0243244385554926
564,"3 to 4","kids","Sort1","Same Individual",21,0.013727957277479,0.037109872857263
564,"3 to 4","kids","Sort2","Different Individuals",21,0.00579083493278593,0.0355312992215289
