"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat","mouth","actor_gender"
"subjCode106",6,"Sort2","M08fear_o","[-500.  224.]",-500,224,"p106",106,4.75,"M","4 to 5","kids","fear","fear","o","M"
"subjCode106",6,"Sort2","M12hap_o","[-500.  -74.]",-500,-74,"p106",106,4.75,"M","4 to 5","kids","hap","hap","o","M"
"subjCode106",6,"Sort2","F04ang_o","[ 644.  224.]",644,224,"p106",106,4.75,"M","4 to 5","kids","ang","ang","o","F"
"subjCode106",6,"Sort2","M15surp_o","[ 644.  -74.]",644,-74,"p106",106,4.75,"M","4 to 5","kids","surp","surp","o","M"
"subjCode106",6,"Sort2","F01fear_c","[ 215.   75.]",215,75,"p106",106,4.75,"M","4 to 5","kids","fear","fear","c","F"
"subjCode106",6,"Sort2","M17sad_o","[ -71.  373.]",-71,373,"p106",106,4.75,"M","4 to 5","kids","sad","sad","o","M"
"subjCode106",6,"Sort2","M03calm_c","[ -71.  224.]",-71,224,"p106",106,4.75,"M","4 to 5","kids","calm","calm","c","M"
"subjCode107",7,"Practice","bird","[ 72.  75.]",72,75,"p107",107,4.5,"F","4 to 5","kids","bird","animal","bird","bird"
"subjCode107",7,"Practice","squirrel","[ 215.   75.]",215,75,"p107",107,4.5,"F","4 to 5","kids","squirrel","animal","squirrel","squirrel"
"subjCode107",7,"Practice","car","[  72. -372.]",72,-372,"p107",107,4.5,"F","4 to 5","kids","car","vehicle","car","car"
"subjCode107",7,"Practice","bus","[ 215. -372.]",215,-372,"p107",107,4.5,"F","4 to 5","kids","bus","vehicle","bus","bus"
"subjCode107",7,"Practice","table","[-500.   75.]",-500,75,"p107",107,4.5,"F","4 to 5","kids","table","furniture","table","table"
"subjCode107",7,"Sort1","M07hap_c","[  72. -372.]",72,-372,"p107",107,4.5,"F","4 to 5","kids","hap","hap","c","M"
"subjCode107",7,"Sort1","M07exc_o","[ 501. -372.]",501,-372,"p107",107,4.5,"F","4 to 5","kids","exc","exc","o","M"
"subjCode107",7,"Sort1","M07disg_o","[ 215.   75.]",215,75,"p107",107,4.5,"F","4 to 5","kids","disg","disg","o","M"
"subjCode107",7,"Sort1","M07ang_c","[-214. -223.]",-214,-223,"p107",107,4.5,"F","4 to 5","kids","ang","ang","c","M"
"subjCode107",7,"Sort1","M07exc_c","[ -71. -372.]",-71,-372,"p107",107,4.5,"F","4 to 5","kids","exc","exc","c","M"
"subjCode107",7,"Sort1","M07calm_c","[ 215. -372.]",215,-372,"p107",107,4.5,"F","4 to 5","kids","calm","calm","c","M"
"subjCode107",7,"Sort1","M07sad_o","[ 72.  75.]",72,75,"p107",107,4.5,"F","4 to 5","kids","sad","sad","o","M"
"subjCode107",7,"Sort1","M07calm_o","[ 644.  -74.]",644,-74,"p107",107,4.5,"F","4 to 5","kids","calm","calm","o","M"
"subjCode107",7,"Sort1","M07surp_o","[ 644.  373.]",644,373,"p107",107,4.5,"F","4 to 5","kids","surp","surp","o","M"
"subjCode107",7,"Sort1","M07sad_c","[-357. -223.]",-357,-223,"p107",107,4.5,"F","4 to 5","kids","sad","sad","c","M"
"subjCode107",7,"Sort1","M07fear_c","[ 358. -372.]",358,-372,"p107",107,4.5,"F","4 to 5","kids","fear","fear","c","M"
"subjCode107",7,"Sort1","M07ang_o","[ 358.   75.]",358,75,"p107",107,4.5,"F","4 to 5","kids","ang","ang","o","M"
"subjCode107",7,"Sort1","M07hap_o","[ 358.  -74.]",358,-74,"p107",107,4.5,"F","4 to 5","kids","hap","hap","o","M"
"subjCode107",7,"Sort1","M07neut_o","[-71.  75.]",-71,75,"p107",107,4.5,"F","4 to 5","kids","neut","neut","o","M"
"subjCode107",7,"Sort1","M07neut_c","[ -71. -223.]",-71,-223,"p107",107,4.5,"F","4 to 5","kids","neut","neut","c","M"
"subjCode107",7,"Sort1","M07fear_o","[ 501.  -74.]",501,-74,"p107",107,4.5,"F","4 to 5","kids","fear","fear","o","M"
"subjCode107",7,"Sort1","M07disg_c","[-71. -74.]",-71,-74,"p107",107,4.5,"F","4 to 5","kids","disg","disg","c","M"
"subjCode107",7,"Sort1","M07surp_c","[-214. -372.]",-214,-372,"p107",107,4.5,"F","4 to 5","kids","surp","surp","c","M"
"subjCode107",7,"Sort2","M05exc_c","[-643. -372.]",-643,-372,"p107",107,4.5,"F","4 to 5","kids","exc","exc","c","M"
"subjCode107",7,"Sort2","M03calm_c","[-643. -223.]",-643,-223,"p107",107,4.5,"F","4 to 5","kids","calm","calm","c","M"
"subjCode107",7,"Sort2","M12hap_o","[-643.   75.]",-643,75,"p107",107,4.5,"F","4 to 5","kids","hap","hap","o","M"
"subjCode107",7,"Sort2","F17calm_o","[-643.  -74.]",-643,-74,"p107",107,4.5,"F","4 to 5","kids","calm","calm","o","F"
"subjCode107",7,"Sort2","F10disg_o","[-643.  224.]",-643,224,"p107",107,4.5,"F","4 to 5","kids","disg","disg","o","F"
"subjCode107",7,"Sort2","F15hap_c","[-643.  373.]",-643,373,"p107",107,4.5,"F","4 to 5","kids","hap","hap","c","F"
"subjCode107",7,"Sort2","M17sad_o","[-500. -372.]",-500,-372,"p107",107,4.5,"F","4 to 5","kids","sad","sad","o","M"
"subjCode107",7,"Sort2","M14neut_o","[-500. -223.]",-500,-223,"p107",107,4.5,"F","4 to 5","kids","neut","neut","o","M"
"subjCode107",7,"Sort2","M15surp_o","[-500.  -74.]",-500,-74,"p107",107,4.5,"F","4 to 5","kids","surp","surp","o","M"
"subjCode107",7,"Sort2","F22sad_c","[-500.   75.]",-500,75,"p107",107,4.5,"F","4 to 5","kids","sad","sad","c","F"
"subjCode107",7,"Sort2","M02ang_c","[-500.  224.]",-500,224,"p107",107,4.5,"F","4 to 5","kids","ang","ang","c","M"
"subjCode107",7,"Sort2","F04ang_o","[-500.  373.]",-500,373,"p107",107,4.5,"F","4 to 5","kids","ang","ang","o","F"
"subjCode107",7,"Sort2","M04disg_c","[-357. -223.]",-357,-223,"p107",107,4.5,"F","4 to 5","kids","disg","disg","c","M"
"subjCode107",7,"Sort2","F01fear_c","[-357. -372.]",-357,-372,"p107",107,4.5,"F","4 to 5","kids","fear","fear","c","F"
"subjCode107",7,"Sort2","F14surp_c","[-357.   75.]",-357,75,"p107",107,4.5,"F","4 to 5","kids","surp","surp","c","F"
"subjCode107",7,"Sort2","F13exc_o","[-357.  -74.]",-357,-74,"p107",107,4.5,"F","4 to 5","kids","exc","exc","o","F"
"subjCode107",7,"Sort2","F07neut_c","[-357.  224.]",-357,224,"p107",107,4.5,"F","4 to 5","kids","neut","neut","c","F"
"subjCode107",7,"Sort2","M08fear_o","[-357.  373.]",-357,373,"p107",107,4.5,"F","4 to 5","kids","fear","fear","o","M"
"subjCode108",8,"Practice","bird","[ 72.  75.]",72,75,"p108",108,5.416666667,"M","5 to 6","kids","bird","animal","bird","bird"
"subjCode108",8,"Practice","car","[  72. -372.]",72,-372,"p108",108,5.416666667,"M","5 to 6","kids","car","vehicle","car","car"
"subjCode108",8,"Practice","bus","[ 215. -372.]",215,-372,"p108",108,5.416666667,"M","5 to 6","kids","bus","vehicle","bus","bus"
"subjCode108",8,"Practice","squirrel","[ 215.   75.]",215,75,"p108",108,5.416666667,"M","5 to 6","kids","squirrel","animal","squirrel","squirrel"
"subjCode108",8,"Practice","table","[ 215.  -74.]",215,-74,"p108",108,5.416666667,"M","5 to 6","kids","table","furniture","table","table"
"subjCode108",8,"Sort1","M07surp_c","[ 215.   75.]",215,75,"p108",108,5.416666667,"M","5 to 6","kids","surp","surp","c","M"
"subjCode108",8,"Sort1","M07exc_o","[ 72.  75.]",72,75,"p108",108,5.416666667,"M","5 to 6","kids","exc","exc","o","M"
"subjCode108",8,"Sort1","M07calm_o","[ 358.   75.]",358,75,"p108",108,5.416666667,"M","5 to 6","kids","calm","calm","o","M"
"subjCode108",8,"Sort1","M07ang_o","[-643.  373.]",-643,373,"p108",108,5.416666667,"M","5 to 6","kids","ang","ang","o","M"
"subjCode108",8,"Sort1","M07disg_o","[-500.  373.]",-500,373,"p108",108,5.416666667,"M","5 to 6","kids","disg","disg","o","M"
"subjCode108",8,"Sort1","M07sad_o","[-643.   75.]",-643,75,"p108",108,5.416666667,"M","5 to 6","kids","sad","sad","o","M"
"subjCode108",8,"Sort1","M07neut_o","[-71.  75.]",-71,75,"p108",108,5.416666667,"M","5 to 6","kids","neut","neut","o","M"
"subjCode108",8,"Sort1","M07exc_c","[ 501.   75.]",501,75,"p108",108,5.416666667,"M","5 to 6","kids","exc","exc","c","M"
"subjCode108",8,"Sort1","M07fear_c","[-500.   75.]",-500,75,"p108",108,5.416666667,"M","5 to 6","kids","fear","fear","c","M"
"subjCode108",8,"Sort1","M07ang_c","[-357.  373.]",-357,373,"p108",108,5.416666667,"M","5 to 6","kids","ang","ang","c","M"
"subjCode108",8,"Sort1","M07hap_c","[ 644.   75.]",644,75,"p108",108,5.416666667,"M","5 to 6","kids","hap","hap","c","M"
"subjCode108",8,"Sort1","M07sad_c","[-357.   75.]",-357,75,"p108",108,5.416666667,"M","5 to 6","kids","sad","sad","c","M"
"subjCode108",8,"Sort1","M07surp_o","[ 644.  -74.]",644,-74,"p108",108,5.416666667,"M","5 to 6","kids","surp","surp","o","M"
"subjCode108",8,"Sort1","M07neut_c","[-214.   75.]",-214,75,"p108",108,5.416666667,"M","5 to 6","kids","neut","neut","c","M"
"subjCode108",8,"Sort1","M07fear_o","[-643.  -74.]",-643,-74,"p108",108,5.416666667,"M","5 to 6","kids","fear","fear","o","M"
"subjCode108",8,"Sort1","M07disg_c","[-500.  -74.]",-500,-74,"p108",108,5.416666667,"M","5 to 6","kids","disg","disg","c","M"
"subjCode108",8,"Sort1","M07calm_c","[ 501.  -74.]",501,-74,"p108",108,5.416666667,"M","5 to 6","kids","calm","calm","c","M"
"subjCode108",8,"Sort1","M07hap_o","[ 358.  -74.]",358,-74,"p108",108,5.416666667,"M","5 to 6","kids","hap","hap","o","M"
"subjCode108",8,"Sort2","M08fear_o","[ -71.  373.]",-71,373,"p108",108,5.416666667,"M","5 to 6","kids","fear","fear","o","M"
"subjCode108",8,"Sort2","M03calm_c","[ 215.  373.]",215,373,"p108",108,5.416666667,"M","5 to 6","kids","calm","calm","c","M"
"subjCode108",8,"Sort2","M14neut_o","[-71.  75.]",-71,75,"p108",108,5.416666667,"M","5 to 6","kids","neut","neut","o","M"
"subjCode108",8,"Sort2","F04ang_o","[ 358. -372.]",358,-372,"p108",108,5.416666667,"M","5 to 6","kids","ang","ang","o","F"
"subjCode108",8,"Sort2","M12hap_o","[ 358.  373.]",358,373,"p108",108,5.416666667,"M","5 to 6","kids","hap","hap","o","M"
"subjCode108",8,"Sort2","M17sad_o","[  72.  373.]",72,373,"p108",108,5.416666667,"M","5 to 6","kids","sad","sad","o","M"
"subjCode108",8,"Sort2","F01fear_c","[ 72.  75.]",72,75,"p108",108,5.416666667,"M","5 to 6","kids","fear","fear","c","F"
"subjCode108",8,"Sort2","F10disg_o","[ 215. -372.]",215,-372,"p108",108,5.416666667,"M","5 to 6","kids","disg","disg","o","F"
"subjCode108",8,"Sort2","M02ang_c","[-214.  373.]",-214,373,"p108",108,5.416666667,"M","5 to 6","kids","ang","ang","c","M"
"subjCode108",8,"Sort2","F17calm_o","[-643. -223.]",-643,-223,"p108",108,5.416666667,"M","5 to 6","kids","calm","calm","o","F"
"subjCode108",8,"Sort2","M05exc_c","[-500. -223.]",-500,-223,"p108",108,5.416666667,"M","5 to 6","kids","exc","exc","c","M"
"subjCode108",8,"Sort2","F22sad_c","[-357.  373.]",-357,373,"p108",108,5.416666667,"M","5 to 6","kids","sad","sad","c","F"
"subjCode108",8,"Sort2","M15surp_o","[-357. -223.]",-357,-223,"p108",108,5.416666667,"M","5 to 6","kids","surp","surp","o","M"
"subjCode108",8,"Sort2","F14surp_c","[-214. -223.]",-214,-223,"p108",108,5.416666667,"M","5 to 6","kids","surp","surp","c","F"
"subjCode108",8,"Sort2","F13exc_o","[ -71. -223.]",-71,-223,"p108",108,5.416666667,"M","5 to 6","kids","exc","exc","o","F"
"subjCode108",8,"Sort2","F07neut_c","[ 215.   75.]",215,75,"p108",108,5.416666667,"M","5 to 6","kids","neut","neut","c","F"
"subjCode108",8,"Sort2","F15hap_c","[  72. -223.]",72,-223,"p108",108,5.416666667,"M","5 to 6","kids","hap","hap","c","F"
"subjCode108",8,"Sort2","M04disg_c","[  72. -372.]",72,-372,"p108",108,5.416666667,"M","5 to 6","kids","disg","disg","c","M"
"subjCode109",9,"Practice","car","[ 358. -372.]",358,-372,"p109",109,5.583333333,"F","5 to 6","kids","car","vehicle","car","car"
"subjCode109",9,"Practice","squirrel","[-643.  373.]",-643,373,"p109",109,5.583333333,"F","5 to 6","kids","squirrel","animal","squirrel","squirrel"
"subjCode109",9,"Practice","bus","[ 215. -372.]",215,-372,"p109",109,5.583333333,"F","5 to 6","kids","bus","vehicle","bus","bus"
"subjCode109",9,"Practice","table","[ 644. -372.]",644,-372,"p109",109,5.583333333,"F","5 to 6","kids","table","furniture","table","table"
"subjCode109",9,"Practice","bird","[-500.  373.]",-500,373,"p109",109,5.583333333,"F","5 to 6","kids","bird","animal","bird","bird"
"subjCode109",9,"Sort1","M07neut_c","[-643. -372.]",-643,-372,"p109",109,5.583333333,"F","5 to 6","kids","neut","neut","c","M"
"subjCode109",9,"Sort1","M07surp_o","[ 644. -372.]",644,-372,"p109",109,5.583333333,"F","5 to 6","kids","surp","surp","o","M"
"subjCode109",9,"Sort1","M07neut_o","[ 358. -223.]",358,-223,"p109",109,5.583333333,"F","5 to 6","kids","neut","neut","o","M"
"subjCode109",9,"Sort1","M07fear_c","[-500. -372.]",-500,-372,"p109",109,5.583333333,"F","5 to 6","kids","fear","fear","c","M"
"subjCode109",9,"Sort1","M07exc_o","[ 215. -223.]",215,-223,"p109",109,5.583333333,"F","5 to 6","kids","exc","exc","o","M"
"subjCode109",9,"Sort1","M07hap_o","[ 501. -372.]",501,-372,"p109",109,5.583333333,"F","5 to 6","kids","hap","hap","o","M"
"subjCode109",9,"Sort1","M07hap_c","[-214. -223.]",-214,-223,"p109",109,5.583333333,"F","5 to 6","kids","hap","hap","c","M"
"subjCode109",9,"Sort1","M07sad_c","[  72. -223.]",72,-223,"p109",109,5.583333333,"F","5 to 6","kids","sad","sad","c","M"
"subjCode109",9,"Sort1","M07calm_o","[ 358. -372.]",358,-372,"p109",109,5.583333333,"F","5 to 6","kids","calm","calm","o","M"
"subjCode109",9,"Sort1","M07surp_c","[-357. -372.]",-357,-372,"p109",109,5.583333333,"F","5 to 6","kids","surp","surp","c","M"
"subjCode109",9,"Sort1","M07sad_o","[ -71. -223.]",-71,-223,"p109",109,5.583333333,"F","5 to 6","kids","sad","sad","o","M"
"subjCode109",9,"Sort1","M07fear_o","[-214. -372.]",-214,-372,"p109",109,5.583333333,"F","5 to 6","kids","fear","fear","o","M"
"subjCode109",9,"Sort1","M07calm_c","[ -71. -372.]",-71,-372,"p109",109,5.583333333,"F","5 to 6","kids","calm","calm","c","M"
"subjCode109",9,"Sort1","M07ang_o","[  72. -372.]",72,-372,"p109",109,5.583333333,"F","5 to 6","kids","ang","ang","o","M"
"subjCode109",9,"Sort1","M07exc_c","[ 215. -372.]",215,-372,"p109",109,5.583333333,"F","5 to 6","kids","exc","exc","c","M"
"subjCode109",9,"Sort1","M07disg_c","[-357. -223.]",-357,-223,"p109",109,5.583333333,"F","5 to 6","kids","disg","disg","c","M"
"subjCode109",9,"Sort1","M07ang_c","[-500. -223.]",-500,-223,"p109",109,5.583333333,"F","5 to 6","kids","ang","ang","c","M"
"subjCode109",9,"Sort1","M07disg_o","[-643. -223.]",-643,-223,"p109",109,5.583333333,"F","5 to 6","kids","disg","disg","o","M"
"subjCode109",9,"Sort2","F14surp_c","[ 644.  373.]",644,373,"p109",109,5.583333333,"F","5 to 6","kids","surp","surp","c","F"
"subjCode109",9,"Sort2","M15surp_o","[ 644. -372.]",644,-372,"p109",109,5.583333333,"F","5 to 6","kids","surp","surp","o","M"
"subjCode109",9,"Sort2","F01fear_c","[ 644.  -74.]",644,-74,"p109",109,5.583333333,"F","5 to 6","kids","fear","fear","c","F"
"subjCode109",9,"Sort2","M02ang_c","[ 644.  224.]",644,224,"p109",109,5.583333333,"F","5 to 6","kids","ang","ang","c","M"
"subjCode109",9,"Sort2","M03calm_c","[ 644.   75.]",644,75,"p109",109,5.583333333,"F","5 to 6","kids","calm","calm","c","M"
"subjCode109",9,"Sort2","M04disg_c","[ -71. -372.]",-71,-372,"p109",109,5.583333333,"F","5 to 6","kids","disg","disg","c","M"
"subjCode109",9,"Sort2","M05exc_c","[ 501.  373.]",501,373,"p109",109,5.583333333,"F","5 to 6","kids","exc","exc","c","M"
"subjCode109",9,"Sort2","F22sad_c","[ 501.  224.]",501,224,"p109",109,5.583333333,"F","5 to 6","kids","sad","sad","c","F"
"subjCode109",9,"Sort2","M14neut_o","[ 501.   75.]",501,75,"p109",109,5.583333333,"F","5 to 6","kids","neut","neut","o","M"
"subjCode109",9,"Sort2","M08fear_o","[ 501.  -74.]",501,-74,"p109",109,5.583333333,"F","5 to 6","kids","fear","fear","o","M"
"subjCode109",9,"Sort2","M17sad_o","[  72. -372.]",72,-372,"p109",109,5.583333333,"F","5 to 6","kids","sad","sad","o","M"
"subjCode109",9,"Sort2","F13exc_o","[ 501. -372.]",501,-372,"p109",109,5.583333333,"F","5 to 6","kids","exc","exc","o","F"
"subjCode109",9,"Sort2","F15hap_c","[ 358.  373.]",358,373,"p109",109,5.583333333,"F","5 to 6","kids","hap","hap","c","F"
"subjCode109",9,"Sort2","F04ang_o","[ 358.  224.]",358,224,"p109",109,5.583333333,"F","5 to 6","kids","ang","ang","o","F"
"subjCode109",9,"Sort2","F10disg_o","[ 358.   75.]",358,75,"p109",109,5.583333333,"F","5 to 6","kids","disg","disg","o","F"
"subjCode109",9,"Sort2","F07neut_c","[ 358.  -74.]",358,-74,"p109",109,5.583333333,"F","5 to 6","kids","neut","neut","c","F"
"subjCode109",9,"Sort2","F17calm_o","[ 215. -372.]",215,-372,"p109",109,5.583333333,"F","5 to 6","kids","calm","calm","o","F"
"subjCode109",9,"Sort2","M12hap_o","[ 358. -372.]",358,-372,"p109",109,5.583333333,"F","5 to 6","kids","hap","hap","o","M"
"subjCode110",10,"Practice","car","[ 644. -372.]",644,-372,"p110",110,6.416666667,"F","6 to 7","kids","car","vehicle","car","car"
"subjCode110",10,"Practice","bus","[ 501. -372.]",501,-372,"p110",110,6.416666667,"F","6 to 7","kids","bus","vehicle","bus","bus"
"subjCode110",10,"Practice","squirrel","[ 644.  373.]",644,373,"p110",110,6.416666667,"F","6 to 7","kids","squirrel","animal","squirrel","squirrel"
"subjCode110",10,"Practice","table","[-643. -372.]",-643,-372,"p110",110,6.416666667,"F","6 to 7","kids","table","furniture","table","table"
"subjCode110",10,"Practice","bird","[ 501.  373.]",501,373,"p110",110,6.416666667,"F","6 to 7","kids","bird","animal","bird","bird"
"subjCode110",10,"Sort1","M07disg_o","[ 644. -372.]",644,-372,"p110",110,6.416666667,"F","6 to 7","kids","disg","disg","o","M"
"subjCode110",10,"Sort1","M07hap_o","[ 644.  373.]",644,373,"p110",110,6.416666667,"F","6 to 7","kids","hap","hap","o","M"
"subjCode110",10,"Sort1","M07sad_o","[-643. -372.]",-643,-372,"p110",110,6.416666667,"F","6 to 7","kids","sad","sad","o","M"
"subjCode110",10,"Sort1","M07exc_o","[  72.  224.]",72,224,"p110",110,6.416666667,"F","6 to 7","kids","exc","exc","o","M"
"subjCode110",10,"Sort1","M07ang_o","[ 501. -372.]",501,-372,"p110",110,6.416666667,"F","6 to 7","kids","ang","ang","o","M"
"subjCode110",10,"Sort1","M07hap_c","[ 358.  373.]",358,373,"p110",110,6.416666667,"F","6 to 7","kids","hap","hap","c","M"
"subjCode110",10,"Sort1","M07ang_c","[ 358. -372.]",358,-372,"p110",110,6.416666667,"F","6 to 7","kids","ang","ang","c","M"
"subjCode110",10,"Sort1","M07exc_c","[ 501.  373.]",501,373,"p110",110,6.416666667,"F","6 to 7","kids","exc","exc","c","M"
"subjCode110",10,"Sort1","M07disg_c","[ 215. -372.]",215,-372,"p110",110,6.416666667,"F","6 to 7","kids","disg","disg","c","M"
"subjCode110",10,"Sort1","M07surp_c","[ -71.  224.]",-71,224,"p110",110,6.416666667,"F","6 to 7","kids","surp","surp","c","M"
"subjCode110",10,"Sort1","M07neut_c","[-214.  224.]",-214,224,"p110",110,6.416666667,"F","6 to 7","kids","neut","neut","c","M"
"subjCode110",10,"Sort1","M07calm_c","[-214.  373.]",-214,373,"p110",110,6.416666667,"F","6 to 7","kids","calm","calm","c","M"
"subjCode110",10,"Sort1","M07fear_c","[ 644. -223.]",644,-223,"p110",110,6.416666667,"F","6 to 7","kids","fear","fear","c","M"
"subjCode110",10,"Sort1","M07sad_c","[-500. -372.]",-500,-372,"p110",110,6.416666667,"F","6 to 7","kids","sad","sad","c","M"
"subjCode110",10,"Sort1","M07surp_o","[ 644.  224.]",644,224,"p110",110,6.416666667,"F","6 to 7","kids","surp","surp","o","M"
"subjCode110",10,"Sort1","M07calm_o","[ 501.  224.]",501,224,"p110",110,6.416666667,"F","6 to 7","kids","calm","calm","o","M"
"subjCode110",10,"Sort1","M07neut_o","[ 501. -223.]",501,-223,"p110",110,6.416666667,"F","6 to 7","kids","neut","neut","o","M"
"subjCode110",10,"Sort1","M07fear_o","[ 358. -223.]",358,-223,"p110",110,6.416666667,"F","6 to 7","kids","fear","fear","o","M"
"subjCode110",10,"Sort2","M12hap_o","[ 644.  373.]",644,373,"p110",110,6.416666667,"F","6 to 7","kids","hap","hap","o","M"
"subjCode110",10,"Sort2","M04disg_c","[ 644. -372.]",644,-372,"p110",110,6.416666667,"F","6 to 7","kids","disg","disg","c","M"
"subjCode110",10,"Sort2","M17sad_o","[-643.  373.]",-643,373,"p110",110,6.416666667,"F","6 to 7","kids","sad","sad","o","M"
"subjCode110",10,"Sort2","M03calm_c","[-214.  -74.]",-214,-74,"p110",110,6.416666667,"F","6 to 7","kids","calm","calm","c","M"
"subjCode110",10,"Sort2","F04ang_o","[ 644. -223.]",644,-223,"p110",110,6.416666667,"F","6 to 7","kids","ang","ang","o","F"
"subjCode110",10,"Sort2","M05exc_c","[ 501.  373.]",501,373,"p110",110,6.416666667,"F","6 to 7","kids","exc","exc","c","M"
"subjCode110",10,"Sort2","F17calm_o","[ 644.  224.]",644,224,"p110",110,6.416666667,"F","6 to 7","kids","calm","calm","o","F"
"subjCode110",10,"Sort2","F10disg_o","[ 501. -372.]",501,-372,"p110",110,6.416666667,"F","6 to 7","kids","disg","disg","o","F"
"subjCode110",10,"Sort2","F07neut_c","[-357.  -74.]",-357,-74,"p110",110,6.416666667,"F","6 to 7","kids","neut","neut","c","F"
"subjCode110",10,"Sort2","M08fear_o","[ -71. -372.]",-71,-372,"p110",110,6.416666667,"F","6 to 7","kids","fear","fear","o","M"
"subjCode110",10,"Sort2","F14surp_c","[-71. -74.]",-71,-74,"p110",110,6.416666667,"F","6 to 7","kids","surp","surp","c","F"
"subjCode110",10,"Sort2","F15hap_c","[ 501.  224.]",501,224,"p110",110,6.416666667,"F","6 to 7","kids","hap","hap","c","F"
"subjCode110",10,"Sort2","M02ang_c","[ 501. -223.]",501,-223,"p110",110,6.416666667,"F","6 to 7","kids","ang","ang","c","M"
"subjCode110",10,"Sort2","F22sad_c","[-500.  -74.]",-500,-74,"p110",110,6.416666667,"F","6 to 7","kids","sad","sad","c","F"
"subjCode110",10,"Sort2","M15surp_o","[-214. -372.]",-214,-372,"p110",110,6.416666667,"F","6 to 7","kids","surp","surp","o","M"
"subjCode110",10,"Sort2","M14neut_o","[-357. -372.]",-357,-372,"p110",110,6.416666667,"F","6 to 7","kids","neut","neut","o","M"
"subjCode110",10,"Sort2","F01fear_c","[ 644.   75.]",644,75,"p110",110,6.416666667,"F","6 to 7","kids","fear","fear","c","F"
"subjCode110",10,"Sort2","F13exc_o","[ 501.   75.]",501,75,"p110",110,6.416666667,"F","6 to 7","kids","exc","exc","o","F"
